reviews.text,reviews.rating,review_length,sentiment_polarity,exclamation_count,uppercase_word_count,user_review_count,sentiment_rating_mismatch,anomaly_score,is_anomaly
"Please do remember that this review is based on the use from a professional DJ and not your normal “Audiophile”. Now with that statement out of the way I was not very impressed with my overall purchase of the JBL® Everest™ Elite 700 Headphones. There are some features that I did enjoy having, but there was a lot more that I was not very happy about.JBL® Everest™ Elite 700We’ll start out with the positives about the JBL® Everest™ Elite 700 headphones. The headphones them selves fit very snug on my head, but that also might very from person to person. Very comfortable to wear during a 4 to 6 hour event. They turned out to be lightweight even though they are a larger size of headphone. I really enjoyed the perfectly sculpted ear cushions. They cup the ears perfectly and block out most of the ambient sound.The JBL® Everest™ Elite 700 features Bluetooth 4.1 and connects with ease every single time. The Bluetooth allows you to use the headphone built-in media controls on the edge of the left ear piece. JBL® has also allowed use of the built-in microphones for hands free calling when paired with a mobile device like a BlackBerry, Droid, or iPhone. Now if you don’t want to use or can’t use the Bluetooth feature they do come with a 3.5mm jack cable.JBL® Everest™ Elite 700 is also powered by a built in rechargeable battery that will last 15 amazing hours, so there are no worries about running out of power mid set. They charge up with the use of a micro USB port on the bottom of the right ear cup. The JBL® Everest™ Elite 700 has built in auto off sensors to preserve that amazing 15 hour battery as well.JBL® Everest™ Elite 700Now onward to the nitty-gritty. JBL® has packed them with NXTGen Active Noise Cancelling. It’s a cool feature and concept, but as for DJ use it’s not needed and if you get the basic JBL® Everest™ 700 it can save you $100 USD. When spinning with this feature on I did notice the headset speakers bottoming out. This made it very annoying when trying to pick out specific sounds during a mix.I feel like the structure of the JBL® Everest™ Elite 700 could have been a lot better. Spending $300 USD on headphones they need to feel like they will last and not snap apart when you take them on and off. JBL® might have done this to gain the lightweight feel or just to save money on construction. If I used these for one tourist season outside everyday I don’t for see them making it all the way through. A plastic head band is not the best possibility on such a premium headphone.JBL® also has listed “Smart Technology: Personalize your listening experience via the MY JBL Headphones app” on the box. This app is not compatible with MANY devices and judging by the many bad app reviews it doesn’t even function or work correctly. Again if a company is going to push such a high dollar product they need to get everything corrected ASAP.JBL® Everest™ Elite 700So overall from my standing point as a professional DJ the JBL® Everest™ Elite 700 is a massively overpriced full plastic headphone with okay sound and features.",1.0,551,0.1943176681474554,0,28,2,0.3971588340737277,-0.11197086889668217,-1
"As I travel almost weekly for work, I have plenty of opportunity to wear these out, and I can say that so far (3 months in) they are working out well. My 3rd purchase of 200+ dollar headphones, I wanted to try out the 3 major brands in competition, and these are so far the best sub 300 dollar headphones you can buy with ANC. Ive tried the best (Bose 350 dollars for like match to JBL) and the worst to find the JBL outstanding for 240+ dollars. ( bought these on sale )  The JBL headphones are comfortable, but not as light as the Bose, but still, they don't weigh down your ears or top of head after 2+ hours of use. These are well built, and are flexible for the many different sizes of heads out there. Mine is tiny, so these can look a little goofy on me, but for the average head, they will look just fine! The reason you would buy these though, would be for the Active Noise Cancellation (ANC) and its price point versus Bose. At 240 dollars, these are awesome. At 300 dollars (normal price) I would say its up to the individual if they want to save for the higher priced competition. The ANC is good, but not perfect, and compared to Bose, do not cancel out all of the noise. But what I like about these are the ability to bring 2 different levels of outside noise into the headphones which is nice when your walking around the airports all day and want to avoid collisions. And while the ANC is not the best, at 240+ dollars, you really cant go wrong. The best about these? They can be updated VIA the app! Meaning that JBL can fix or update anything related to the headphones without having to physically upgrade over time. While I'm not alone on my opinion related to the ANC, (seems most tech reviews state the same thing,) I would still recommend these at the price point I paid!",4.0,342,0.22304804804804806,3,18,2,0.18847597597597598,-0.06862520953101936,-1
Well worth the money spent! My WiFi flies now!!!!!,5.0,9,0.09999999999999999,6,0,1,0.44999999999999996,-0.007436093686342016,-1
No lag!! Connects quickly!! No need for cables!!!!,5.0,8,-0.16666666666666666,8,0,1,0.5833333333333333,-0.03711793580383116,-1
"Unlike all the good reviews I read before purchasing this, my experience has been quite the opposite & I am very, very disappointed. I think it took about 3 or 4 hours to fully charge the battery pack when I first got it, & it would then charge my Galaxy 4 phone in about 2 hours or so, but then the battery pack is done. After charging my phone fully, the battery pack drains quite fast when not in use. I started to recharge my phone tonight & although it charged at first, I noticed my phone suddenly began losing the charge. I figured that the battery pack had drained while in the drawer, so I plugged it in to charge it, & after 1 hour, the battery pack still had a red light on, felt quite hot, & the charger at the point where it is plugged into the wall, was so hot it alarmed me, something that had never happened when charging my phone. I immediately removed it, with the red light on the battery pack still on, & decided to see if I could see just where things stood. I plugged my phone into it & saw a temporary green light. Then nothing. My phone is charging slowly but who knows what will happen next. Some are saying they've gone on day long adventures, away from local plug in availability, & had no problem losing power to their devices. I'm in my own home & can only get 1 charge on 1 occasion, & a burning hot charger on another occasion. This device is absolutely serving no purpose whatsoever, as I can charge my phone on the charger that it came with. If this thing won't hold it's own charge, unused, for more than a couple hours, what's the point? Totally useless in an emergency. What a waste of money. And it's too late to return it. So I'm stuck with a piece of junk & am out $43. It was on sale for $40....now the sale price is down to $30. Piece of junk.....maybe just a lemon, but this is very discouraging & I have to say don't bother. Also, be sure to test repeatedly, on different levels of service, from the very beginning so you can return if it isn't going to last. I've got my eye on another one, more expensive but hopefully better quality. Just waiting for it to go on sale. Next time, I'm not going to go with blind trust....I'll test it every which was but loose starting immediately, & return it if it doesn't live up. This product is a dud.",1.0,441,0.08402107152107154,0,13,1,0.3420105357605358,-0.02081115561477842,-1
difficult to use,2.0,3,-0.5,0,0,63,0.15000000000000002,-0.12238980602116234,-1
Do what it's supposed to do. Reaction time of the remote control can be faster.,3.0,15,-0.1,0,0,63,0.14999999999999997,-0.04340832929992988,-1
Thought this was similar to my previous Logitech Harmony remote which allowed me to change the channel with the remote pointed in any direction.,3.0,24,-0.09166666666666667,0,0,63,0.14583333333333331,-0.0494505732308439,-1
Touch screen failed 2 months after very light use. I followed all troubleshooting tips and reset to factory settings twice. The Harmony remotes are usually rock solid - but this one died well before its time.,1.0,36,-0.057499999999999996,0,1,63,0.27125,-0.012546772885341895,-1
Hit or miss when turning on/off TV. Not user friendly. No user manual. returned product.,1.0,15,0.375,0,1,63,0.4875,-0.02645164279861545,-1
So much easier than three remotes,5.0,6,0.2,0,0,63,0.4,-0.058414011352059814,-1
"First let me say I bought my Harmony Ultimate One from Dell, not Amazon. I had been using a harmony remote with fewer functions and really liked it.But I've had so much trouble with this one. This remote has a feature that you press if the remote didn't carry out all the steps you asked it to perform. For instance, if you want to watch roku, the remote is supposed to turn on the television and sound bar and change the television HDMI to the one that Roku is on. I'd say 6 out of 10 times, I've had to ask Harmony to fix it. Eventually, it does fix it, but as often as not, it takes several attempts. About 50 of the time, the off button doesn't work. And finally, there's not much life to the battery.....and that's been true from the get-go. I really wish I hadn't bought this thing!",1.0,152,0.07857142857142858,1,5,63,0.33928571428571425,-0.08730214583383622,-1
"ONE REMOTE!!!!! Thank god, we can now clear off the coffee table and it recharges itself NO BATTERIES",5.0,18,6.938893903907228e-18,5,4,1,0.5,-0.018569737089451976,-1
works great - just like it should,5.0,7,0.8,0,0,63,0.09999999999999998,-0.038994510128116056,-1
"LOGITECH DOES NOT STAND BEHIND THEIR PRODUCTS...DONT BUY LOGITECH.. after buying 4 remotes and two diNovo keyboards ( so I was a good repeat customer) I bought a refurbished harmony 900 direct from the Logitech website. after getting the remote when I went to use it and called customer support they said I was out of my 90 day support window. I said no way, I just bought this. They had an in service date that was the original in service date of the first guy who bought the remote and in the company system had it been registered as defective. phone support would not help me. when I tried to connect the remote through the web app a message said this remote was returned as defective and has been disabled. Then when I called back they wanted me to buy a support call to talk further! They stole my money by selling me an unusable nonworking defective device and then the customer service was so lame that the call center guys could do nothing. several emails to the company have gone unanswered. I will never buy another Logitech device until/unless they respond to me and stand behind their device. I strongly suggest you NOT BUY LOGITECH not because their products are horrible but because the company is horrible and doesn't give a damn about its customers.",1.0,227,-0.11208333333333334,1,22,1,0.24395833333333333,-0.03739564670225248,-1
This is a terrible remote. Everthing is in the screen including the numbers for turning to different channel. You have to go to two screens to get to the number to just change the channel.,1.0,35,-0.3666666666666667,0,0,63,0.11666666666666664,-0.06546077287580465,-1
"My first Harmony remote did not survive a drop on the floor. The second one died when the cat knocked it on the floor. I was dismayed when I learned that the old model was no longer available and at the price of the new one. I was also a bit taken aback by the negative comments of some reviewers regarding the Harmony Ultimate One. I am pleased to report that after using the new model for a few weeks, my fears were groundless. My old system setup transferred to the new device using the online programming with only a moderate amount of confusion and hair pulling. I find the new display empowering. Several of the buttons are not in what I would consider the optimal locations but I don't find that to be a major problem. Overall, I'm very happy with this unit.There was also some confusion on my part about some kind of ultimate hub device. It does NOT come with the Ultimate One package that I purchased nor was it needed to control my devices. I'm still not clear on what it is, but that doesn't matter as I don't need it.Oh yes, this time we built a little wooden box with an open top in which to house the controller and its charger base (and also a portable telephone and charger base). The cat will have a hard time damaging THIS controller! On the down side, I recently bought a cordless mouse and this morning I had to hunt to find where the cat left it. But that's another story.",5.0,264,0.034506833036244806,1,13,1,0.4827465834818776,-0.013108994768692761,-1
"Easy to set up, easy to use. Great enhancement for my theatre.",5.0,12,0.5555555555555556,0,0,63,0.2222222222222222,-0.0199736690328165,-1
Its Awesome!!!!!,5.0,2,1.0,5,0,1,0.0,-0.05209131376404075,-1
works great,5.0,2,0.8,0,0,63,0.09999999999999998,-0.04167239268886713,-1
Excellent product! I am not tech savvy at all and this is so easy to use. I LOVE IT!!!,5.0,19,0.6444444444444445,4,4,63,0.1777777777777778,-0.106910834717859,-1
"Works well. Fairly priced, delivered on time.",5.0,7,0.7,0,0,63,0.15000000000000002,-0.0555520061991609,-1
"BLUF: Great remote and would buy againThis is a replacement for a Harmony 700 (discontinued) that was beginning to fail and this was a great upgrade.For background, I have been using and programming various remotes for years going back to older Philips Pronto remotes- This is a very intuitive and powerful platform in a reasonably priced package! Coming from another Harmony remote, the initial setup was very simple with a few tweaks for preference and new capability. I say that acknowledging I am something of a geek and understand the basics of how remotes work and their limitations. Even for the technologically challenged, Logitech has done a good job of making the programming interface intuitive and easy to use but still powerful enough for advanced users to customize. If anything, it errors on the side of simplicity vice functionality.Some of the biggest concerns I had was the fast-forward/skip button since the two functions have been combined into a single button with this remote. I was quite leery of this as a DirecTV customer but happy to report that with a bit of tweaking and use of the gestures this is completely a non-issue. Only shortfall I can complain about is the lack of immediate access to the number pad- you can swipe left/right to it but I would prefer to map a soft key to bring it up. Niggling issue that may be possible but I haven't found an easy way to do it just yet.The biggest complaint and the area where Logitech misses the mark is (as others have pointed out) with the basic ergonomics. The hard buttons are great, the touch screen is great and the overall size of the remote is great, they just need to re-organize! Put the touchscreen at the very top and move the transport controls (FF, pause, record, play etc.) under the screen! It would even benefit from being slightly longer to allow the main controls to sit just above center (where your thumb naturally sits) and fit better in the hand. I complain about this, pointing out this is a great unit that could benefit from a refresh- same functionality in a slightly different package.To wrap this up, I am VERY pleased with this remote overall. It is not perfect and could use a change to the basic layout BUT it is a SOLID unit that is very flexible and a pleasure to use. If you are considering this a a first universal remote or an upgrade to an existing one, it is well worth it.",4.0,424,0.1619763005356226,3,15,1,0.2190118497321888,-0.08415971218266649,-1
"This is the most user hostile product I have ever purchased, EVER! Just when you sit down to watch your favorite show, the remote stops working you have to sync the remote or install yet another firmware update. Sometimes this requires you to connect the remote to your computer which must be in the same room as the hub. This takes several minutes. After the updates, you will have to go through rearrange all your screens the way you had them before which is a pain in the butt when all you wanted to do was sit down to relax watch some TV.After only 18 months, our remote would only show the Harmony logo would not go any further. When I called Logitech's customer support, they walked me through some troubleshooting then told me that I would need to buy a new remote. Not over my dead body!!!If you like waste your money you like lots of stress, than this is the product for you!",1.0,165,-0.004396910279263216,5,4,1,0.29780154486036836,-0.02723877429246424,-1
"Once you get the hang of it, it's amazing!",5.0,9,0.6000000000000001,1,0,63,0.19999999999999996,-0.06772363927097202,-1
slow reponse.,2.0,2,-0.30000000000000004,0,0,63,0.050000000000000044,-0.08439926862440028,-1
just getting it set up so jury is still out.,5.0,10,0.0,0,0,63,0.5,-0.0716122464985317,-1
"Compared to all of the other Logitech Products I have owned, including numerous mice, keyboards, and three Harmony Ones, the Ultimate One performs surprisingly poorly with regard to its programming software.Maybe once I get it working it will work OK, but that will never excuse the following: 1) Would not work on a Win 7 64 bit Home Premium computer, failed with multiple download errors (Unexpected or Unknown error/ try again) downloading the Harmony app and attempting to install without downloading the harmony app 2) Would not work on a Win 7 32 bit Ultimate computer, failed with the same multiple download errors downloading the Harmony app and attempting to install without downloading the harmony app 3) Finally installed on a Win 8.1 computer, retrieved my info from previous Harmony One (or did I, can't confirm this, none of the supposedly retrieved settings are ones I have used in several years) yet failed to retrieve settings for watching TV or Bluray, e.g, my DirecTV One or DirecTV Two receivers (e.g., Watch TV) or Bluray activities (Sony Bluray) (which of course are the primary activities for which I purchased remote).For 250 after 2 hours with basically no progress to me that is worse than useless, I have wasted precious family time without any satisfaction for which I purchased remote, I seek products that work as advertised without unsolvable complications (e.g., unexpected error, unknown error, no tech support available, no Google threads regarding error messages, implicit solution: buy/try another computer). If I were a teenager this conundrum might be interesting, but as it is, I do not have lots of spare time to tinker with problems caused by engineers who release products that are not ready for prime time. Oh and by the way Logitech keeps more or less banker's hours, i.e., Monday through Friday 8 to 5 so forget about tech support unless you don't have a job.By way of comparison, it used to take me 20 minutes to program the Harmony One, with the Ultimate One and 2 hours into the project, all I can control is the volume on the AV amplifier.Wish I had never had reason to make an acquaintance with Ultimate One, unless you have lots of time to kill I recommend that you avoid it and wait for next iteration of Harmony remote, or seek alternative company's remote if available.As piece of hardware, the Ultimate One may have promise. If I get out of the woods with the software, I will post the results.Addendum: 04/19/14: OK, now that the remote is programmed, I love this remote! Overall I prefer Logitech products (e.g., Razer mouse, K400 illuminated wireless keyboard, Squeezebox Touch, Harmony One), no design is perfect given that compromises are always necessary, but I tend to prefer their solutions, so I have high expectations. As for the Harmony Ultimate, I like the form factor including the decreased size from the One (perhaps the DVR buttons should be on the bottom but it does not bother me as it does others) and the flexibility and power of the programming is a definite leap forward. I haven't yet tried the onscreen leap forward/jump back buttons, but if I don't like them, I can always program two of the colored buttons at the bottom to perform those functions. For me it was not that hard to program, I just needed to take a break after all the initial frustration when the software would not install.If it were not for the install glitches I would give the Ultimate One a 5 out of 5 stars. As my experience got off to such a rocky start and others may not own computers with a variety of Operating Systems in order to troubleshoot MyHarmony software install issues (and lack of evening/weekend technical support) 4 stars is is as high as I can go.I believe seamless compatibility with Win7 should be a given, although I suppose you could try and blame Windows, but for a company as widespread as Logitech it seems they should be able to do a lot better. FWIW the Win8.1 computer is not my favorite, but I purchased it a year after Win 8 was released in order to attempt to keep up with the times, and this is the second occasion it has come in handy i.e., when my daughter had to do violin tests for public middle school orchestra, the Smart Music app failed with an incomprehensible error, same problem with only daytime M-F tech support, and no searchable threads to explore any solutions. So we installed SmartMusic on the new all in one portable Win 8.1 Dell and never looked back, problem solved.10/12/14 Still mostly love this remote, my vote remains 4 1/2 stars.In case it hasn't already been answered via other threads, the DirecTV jump forward/back button functions (approx 30 sec forward, 7 seconds back, if memory serves) do still exist on this remote but they are indeed hidden by an Android-style tap versus press/hold gesture, i.e., tapping the FF or RW button brings up the fast forward/rewind functions, e.g., 1-4 taps equals 1-4 times speed for FF/RW, whereas press/hold brings up the jump forward/back functions (with a vibrate signal to indicate success in accessing the press/hold feature, so you know when to let go, found these functions by accident one day when I pressed and held the buttons a bit too long, one second I suppose).My only real gripe with this remote now is that occasionally I press the power off button when I am trying to press the rewind button it would be nice if the power button was a bit more physically isolated from the RW button if you don't watch TV every day sometimes your tactile grasp of where the buttons are on the remote is less secure, and you really don't need to power off without having to look at the remote.Bottom line and in contradiction of other reviews regarding the tactile layout of the remote: it is still excellent without need for visual guidance once you learn the layout and compares well to that of the Harmony One (really, who needs physical number buttons when you're watching DVR) and easy to operate, even if you are working out on an elliptical machine while watching TV, I might add.",4.0,1049,0.10323036776307806,1,49,63,0.24838481611846097,-0.2383171536504579,-1
"If you are familiar with the harmony web-based setup, then setup is a breeze. I also have a Harmony Touch, so the setup was painless for me. I recall the Touch took about 20 min the first time, and subsequent trips to the setup for new devices or channel favorites was a snap.The screen interface difference with this unit, to me, is cleaner now. It is less cluttered than my Touch.Since I had the Touch setup, when I logged in to My Harmony, it asked me if I wanted to transfer the settings to the Ultimate One...well yes I do, thank you very much. Boom, just like that all my devices were set up. However, we just got an AppleTV, and as one might guess, it was a breeze to set that up too.For those that don't know, you enter your devices on the website, then create activites based on them. For example you have a tuner, a TV, a cable box, a game console, a Bluray player, and an AppleTV: for Watch TV:, you use the TV, the tuner, and the cable box. You let the Harmony know the HDMI (or other input) on the TV, that the tuner gets switched to cable/sat. Then the activity becomes, turn on the TV and make sure it is switched to the proper input, turn on the tuner and switch it to the proper output, and turn on the cable box. When you hit the off button all get turned off. Say while watching tv you want to watch a movie. Then the cable box gets turned off, the Bluray player gets turned on and the tuner switches its output mode to Blu ray/DVD. Same for gaming, radio, etc.After the unit is programmed your remote situation goes to a single remote and touch-screen goodness.My woman loves them. One remote, so no clutter. She wants to watch TV, she touches watch tv, then goes to our favorites to tap an icon of the channel's logo. It is quick an painless to bring up the soft number pad for change the channel manually.Most major functions of all devices are on the remote. I still need to get the device remotes out for things like firmware updates, or specialized functions, or to run specific apps like netflix. But for the day to day...one remote does it all and that is fantastic.",4.0,396,0.05416406926406927,0,14,1,0.2729179653679654,-0.03083147501629624,-1
"Are they there yet Nope. Still a pretty big a bite to setup, that has not changed much since I first started using the Harmony One eight or nine years ago and still use it. That model, I have no idea why it still works. It has been dropped, stepped on, kicked across the floor, my dog chewed on it, and it has came apart at the seams. I snap and bend it back into place and it still works. That is just amazing to me. Now to the remote at hand. Harmony Ultimate One IR.Ok what that means is that this is the version that does not have the remote hub that allows you to use the radio frequency to control tech in the next room, though walls. or in cabinets. You can get the remote hub separately here on Amazon, and I will be getting that because I am so tired at looking at all the receivers, players, and crap, I just can't stand it any longer. I want a clean look. Invisible tech.The Harmony Ultimate can control up to 15 devices, and Logitech has a library of nearly a quarter million different home entertainment products and their respective infrared commands. Even if your HDTV or Blu-ray player is obscure, you'll probably be able to control it with this remote.The downside on the buttons is that it has nothing to do with previous versions of Harmony Remotes so now you have to relearn the pattern you were used to. If you are first time Harmony customer no big deal. The only thing I have heard if you get the hub and I have personally not experienced this is that the hub may need to be reset from time to time.You control all your devices with one remote now and be able to make totally customizable control layouts and multi-device macros, then this Harmony One Ultimate will bend to your will. You just need a bit of patience and determination, plus a touch of imagination to turn this remote into anything you need a remote to be. It may take you some time to sit down and put all the entries in. Heck this thing can even control lighting and window blinds if thats your thing.In the end, I love touch screens. It makes everything so much more like your phone. And if you get the hub you can control your tech programed into the Harmony Ultimate from your phone with the downloadable app.Pain in the butt to program, great user experience if you have the patience and tenacity to put in what you need to control. Is that easy NO. If you have trouble doing technical things let your kid do it for you. Or find a twelve year old and bet them ten bucks they can't program it.Mission accomplished. If you have read these reviews on Amazon look into the negative reviews and you will most likely see that a logitech representative is reaching out to the reviewer to help them with a direct email or phone link. I like to see this from companiesUPDATE 6/10/14. I find the right Chanel toggle and left volume toggle too low on the remote for comfortable use. The remote is already shorter than the Harmony One, so that part is not ergonomic at all. Remote should be longer or they should have moved the toggles higher on remote.",3.0,568,0.0678424456202234,0,14,1,0.0660787771898883,-0.06865896639996616,-1
"I paid over 160 for this piece of equipment that was supposed to make my life easier. It did nothing of the kind. I like many other of the reviews that I have read here have owned many Logitech remote controls in the past. They were simple they were easy to program and they were fuss-free. This unit has none of those attributes.When I receive this unit I immediately log on to the Logitech site and put the model numbers for my television, Soundbar and surround sound comma Blu-ray player and the sinking went without incident and I started using the new remote control. I started noticing deficiencies. It would raise and lower the volume on my soundbar but could not mute it. You could not skip 30 seconds at a time while watching the DVR as my Genie remote could do. You could not use any of the smart TV attributes of my Samsung 8000 series television. So today I called and was promised by a mr. Wang that at the end of his interminable message he would give me his Direct email address so that I can address any issues with him. Of course that never happened. During the 40 minutes that I waited on hold every one minute I would get a message telling me that I should go to their Community boards or to their website has all the information I would ever need would be there. Finally I got somebody on the phone he assured me that he would be able to fix my problem without any issues. So I followed his instructions and wasted another half hour of my life. Once the think was completed he asked me to press the activity watch TV. Instead my TV went off my Blu-ray player came on my soundbar became very loud and my genie DVR was shut off even though it is set up never to go off by the Logitech programming. At that point I think the gentleman for his help and explain to him that I will be typing a complain on my Logitech keyboard to Amazon using my Logitech mouse. I also explained that these would be the last Logitech products I would ever buy. He suggested that I consider buying their new 299 super duper remote control. I am declining his offer. There are better universal remote controls for a lot cheaper than this. Stay away from this unit.",2.0,407,0.12469280719280719,0,26,1,0.16234640359640362,-0.07347613585813129,-1
"I want to love this remote, but I just can't. We got this for a great price and I debated on keeping it or not and finally decided to keep it. It is OK, but not near as good as the Harmony One in my opinion. The touch screen is a great idea, but really easy to hit things that you do not want to because it is right in the middle of the remote. I think it would have made more sense to put it at the top and have all the fixed buttons at the bottom like the Harmony One and then you would not have to reach over the touch screen to get to some frequently used buttons and accidentally hit the touchscreen. The layout of the buttons also does not seem as intuitive as older harmony remotes in my opinion and maybe that is more because I am used to the older layouts. Maybe if you are new to Harmony with this remote it would not be as big of a deal or noticeable for you.I also do not like that the bottom of the remote is curved so that it will rock from side to side with only a slight touch or movement when on a table or TV tray. I think it only hit the deck once so far and it did not cause any damage, but it is a significant concern (with hard floors) when you have a remote this expensive. All the other Harmony remotes that i have had did not have this issue (One, 880, 670). It may be of no concern if you have plush carpeted floors.I did like that the newer harmony software would automatically have all the channels available to pick favorites and it puts the icon for network on the touch screen. This was pretty slick and in older remotes there was no easy way to do this.I also do like that the charger puts the remote vertical and takes up a much smaller footprint. It is also much easier to see if the remote is in the charge from across the room. The thing i do not like, is I feel the battery life is much lower than either the Harmony One or the 880 (both discontinued). I have to charge it much more often.",3.0,389,0.14140491291654086,0,10,1,0.02929754354172953,-0.010934982296484264,-1
"frankly, after having this 10 days and getting used to it i am utterly amazed. i transferred all my settings into it from my old 650 in minutes, which sure made things a lot quicker. after all these years they were still there, but it is a very good thing i had not forgotten that 7 year old, defunct e-mail address! i pressed the Watch TV activity, and my Sony HDTV, Onkyo receiver, Dish Hopper DVR, and Pinnacle subwoofer (i built an IR switch for it), all clicked on. it feels great in your hand and is lighter, and i like the felt-like, rough surface of the back. however i can't lay it on the chair arm face down to keep it from slipping off: there aren't enuf buttons to grip it (which ironically is good), and sometimes it will erroneously trigger the touch screen: a very minor problem, but it is less likely to damage itself falling on the carpet since it doesn't weigh much. i'd give it 5 stars, but i do not find the favorite channel screen useful. the icons are too small to see well w/o my reading glasses. i'd rather just go to my guide grid on the Dish Hopper and select the channels there, where i can see what is actually on. and it is difficult to scroll up and down w/o selecting the wrong channel by mistake. for that matter, that is a problem in selecting functions on the devices too. (it takes just the right touch.) however, i just love the gesture screen controlled by swipes taps. i wish it had the ability to be controlled by two fingers also, so i had 22 instead of 11 gestures, but the screen is a bit cramped for that (and it requires the hub and a smartphone which is overkill for my purposes), i reprogrammed 4 of the 11 (and use the buttons instead), several of which control the input of my PC in the bedroom (making this old Sony HDTV semi-smart w/ a wireless keyboard and mouse).the adjustable vibration feedback when you complete a command is simply splendid. there are also about 10 different screen backgrounds to choose from. you can even upload a pic when it is plugged into the computer and create one's own wallpaper/backgrounds.my major gripe about these Logitech remotes ( remotes in general), and i have had two before this one, is the buttons wear out, before the electronics, and they will not sell the keypad. i am a retired electronics technician, so i am capable of prying apart the old 650 and replacing it. (a classic example of planned obsolescence.) this is part of the reason i went the extra mile and got this and i am happy i did. (of course the main button that went bad controlled the Dish, and was one of the four around the little screen that are not mappable, so i could not transfer it to another.) this model is tight as a clam, and they claim the rechargeable lithium battery should never need replacing. well, it may last longer than i do, but all batteries eventually need replacing. the little stand that it recharges in, either by micro USB, or AC/DC voltage converter w/ micro USB is great. in no time one gets into the habit of putting it back in the stand, so one is less likely to misplace it, and it doesn't take very long to recharge. the 650 ate batteries for breakfast!this was refurbished/recertified, and came w/ a QC sticker on it. i got it elsewhere, and it looks and functions brand new. Logitech handles it w/ a warranty like it is a brand new one, and i don't think i am imagining this: their customer/tech service seems to have improved from what i remember. 80+ is a bargain, when one considers the retail price of a new one. this was refurbished/recertified, came w/ a QC sticker on it, and i obtained it elsewhere. it looks and functions as if brand new, off the shelf. Logitech handles it w/ a warranty like it is a brand new one, and i don't think i am imagining this: their customer/tech service seems to have improved from what i remember. 80+ is a bargain, when one considers the retail price of a new one.",4.0,723,0.10390994359176178,2,11,1,0.2480450282041191,-0.09893074980762251,-1
"I've had a love/hate relationship with Harmony for the past 10 years...but no more second chances.Just like every Harmony I've ever owned, setup for this required a call to tech support. I'm fairly tech savvy, and this should be easy to set up, but it wasn't. And I know it wasn't me because it took tech support 30+ minutes and 7 syncs to make it function properly. Yes, properly is in quotes because even at its best, it was unimpressive.On my own using the software, syncing failed to load my activities into the remote. And again...it took tech support 7 syncs to make it work.Even after it was working properly, it was still frustrating to use:1) When switching between TV and SMART TV, it would power the speaker bar on and off. Does Logitech not understand that TV and SMART TV are not 2 separate devices and if you are switching from one to the other the sound should be left on With a remote this expensive I shouldn't have to dig out the speaker bar remote to turn it back on every time I switch activities.2) Lack of physical buttons for numbers is annoying. Any time I need the number pad I have to swipe to unlock, then swipe to get to the number pad. Technology is supposed to make processes faster...not slower. And yes, I know I can turn off the lock feature...but then every time I grab the remote it does something I don't want, and that something usually requires time-consuming troubleshooting.3) As I mentioned before, programming this remote is a nightmare (2+ hours) and even then it couldn't stand alone. I ran into problems only tech support could solve, and even then it took 30 minutes AFTER I had all the correct devices loaded. Please note that this was a simple configuration: Sony smart TV/Fios DVR/Samsung speaker bar. All less than 3 years old. After I returned this remote I bought a learning remote and endured programming every single button individually, and it still took a fraction of the time.4) There is no POWER button. Only an OFF button. You turn things on by selecting an activity. And as stated before...switching to a new activity powers things off that a remote this expensive should understand should be left on. If you are going to have a single OFF button that powers down everything with an activity button that turns everything back on, you should have an ON button for each device so you can quickly turn on any device that for whatever reason doesn't turn on when you fire up the system with an ACTIVITY button. And again...having to do an initial swipe to get to the ACTIVITIES just to turn the system on is annoying. Why does Logitech insist on writing code that slows down the power-on process5) You cannot utilize the Harmony software without plugging in the device. Why When things aren't working correctly (which is often) we should be able to fire up the app just to review the settings. Then, when you do plug the remote in, you have to wait for the remote and your PC to establish communication. Don't software engineers understand that we HATE waiting for technology to do things Especially when forced to plug in when we don't want to Speaking of plugging in, it is difficult with this remote. First off, there is a totally unnecessary door. That door gets in the way when you're trying to plug in, and plugging in is difficult enough already because the mini-USB port is deeply recessed inside the door. Do we really need to cause all this hassle just to hide a mini-USB port C'mon Logitech...don't you guys own cell phones Mini-USB doors are annoying and useless (which is why cell phones stopped using them). Try to keep up.6) Tech support is only good for 90 days. Based on my experience with this remote and 2 previous Harmony remotes, this means that any changes I make to my very simple home entertainment system will not work, and I will not be able to get help to make them work.A remote that costs well over 100 should assimilate my entertainment system like the Borg. It should be simple to set up, function extremely quickly/efficiently, and be highly intuitive. This device is just another example of technology that steals away hours of your your life that you will never get back.",1.0,739,-0.041202817650186074,0,31,1,0.27939859117490695,-0.1326182019810873,-1
For me it is a nice remote but touchscreen has been buggy. Button placements a little weird. In all honesty I cannot recommend but it is not the worst remote out there.,3.0,32,-0.21458333333333335,0,1,63,0.20729166666666665,-0.04935475312425641,-1
a little too tedious to use. still have my separate remotes nearby.,3.0,12,-0.34375,0,0,63,0.271875,-0.04965243721771606,-1
Much better than my old Logitech remote. This one is easy to program and works much better.,5.0,17,0.2866666666666667,0,0,63,0.3566666666666667,-0.01411186527183772,-1
very good work,5.0,3,0.9099999999999999,0,0,63,0.04500000000000004,-0.0819547720298125,-1
